og1__quantile__q_0.4,og1__index_mass_quantile__q_0.3,og1__index_mass_quantile__q_0.2,"og1__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4","og1__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4","og1__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""","og1__fft_coefficient__attr_""imag""__coeff_2",og2__index_mass_quantile__q_0.8,og2__index_mass_quantile__q_0.2,og2__index_mass_quantile__q_0.7,"og2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","og2__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4","og2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4","og2__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4","og2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","og2__fft_coefficient__attr_""imag""__coeff_2",og3__large_standard_deviation__r_0.2,og3__ratio_beyond_r_sigma__r_2.5,og3__ratio_beyond_r_sigma__r_2,og3__longest_strike_below_mean,og3__index_mass_quantile__q_0.2,og3__quantile__q_0.7,og3__quantile__q_0.9,og3__quantile__q_0.2,"og3__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4","og3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4","og3__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4","og3__linear_trend__attr_""intercept""","og3__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","og3__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","og3__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","og3__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""","og3__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","og3__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",ag1__longest_strike_above_mean,ag1__count_above_mean,ag1__index_mass_quantile__q_0.2,ag1__index_mass_quantile__q_0.1,ag1__quantile__q_0.7,ag1__quantile__q_0.4,ag1__quantile__q_0.6,ag1__median,ag1__variation_coefficient,ag1__skewness,ag1__autocorrelation__lag_3,ag1__autocorrelation__lag_4,ag1__autocorrelation__lag_5,ag1__mean,ag1__partial_autocorrelation__lag_1,ag1__partial_autocorrelation__lag_2,ag1__partial_autocorrelation__lag_9,ag1__partial_autocorrelation__lag_8,ag1__partial_autocorrelation__lag_7,ag1__partial_autocorrelation__lag_6,ag2__symmetry_looking__r_0.15000000000000002,ag2__symmetry_looking__r_0.1,ag2__symmetry_looking__r_0.2,ag2__symmetry_looking__r_0.05,ag2__large_standard_deviation__r_0.35000000000000003,ag2__ratio_value_number_to_time_series_length,ag2__percentage_of_reoccurring_datapoints_to_all_datapoints,ag2__percentage_of_reoccurring_values_to_all_values,ag2__index_mass_quantile__q_0.2,"ag2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0","ag2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","ag2__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","ag2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","ag2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","ag2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4","ag2__fft_coefficient__attr_""real""__coeff_1","ag2__fft_coefficient__attr_""abs""__coeff_1","ag2__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""","ag2__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",ag2__energy_ratio_by_chunks__num_segments_10__segment_focus_1,ag2__energy_ratio_by_chunks__num_segments_10__segment_focus_4,ag2__energy_ratio_by_chunks__num_segments_10__segment_focus_5,ag2__energy_ratio_by_chunks__num_segments_10__segment_focus_8,ag2__ratio_beyond_r_sigma__r_0.5,ag2__lempel_ziv_complexity__bins_100,ac1__ratio_value_number_to_time_series_length,"ac1__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","ac1__fft_coefficient__attr_""abs""__coeff_2",ac1__spkt_welch_density__coeff_2,ac1__energy_ratio_by_chunks__num_segments_10__segment_focus_5,ac2__fourier_entropy__bins_3,ac2__fourier_entropy__bins_2,ac2__fourier_entropy__bins_10,ac2__fourier_entropy__bins_5,ac2__index_mass_quantile__q_0.1,"ac2__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""","ac2__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",ac2__energy_ratio_by_chunks__num_segments_10__segment_focus_0,ac2__energy_ratio_by_chunks__num_segments_10__segment_focus_9,ac3__longest_strike_above_mean,ac3__count_above_mean,"ac3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2","ac3__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",ac3__energy_ratio_by_chunks__num_segments_10__segment_focus_2,"ac3__fft_coefficient__attr_""real""__coeff_2",ac3__spkt_welch_density__coeff_2
0.5118933869751069,0.2796610169491525,0.1977401129943503,6.877255152224451e-07,0.00036669181124800626,-0.38467136635553645,6.81753594640791,0.8022598870056498,0.211864406779661,0.7259887005649718,0.0015851882995040446,3.30133340467893e-07,0.00027463771555670936,4.051453558787309e-07,0.002698832428980801,-10.07605646325324,0.0,0.04519774011299435,0.06779661016949153,96.0,0.192090395480226,0.5230787476280835,0.5755929791271348,0.4229127134724857,4.956491661710745e-08,6.081837201381671e-05,4.6790760836299195e-08,0.5318268237842885,0.5401215802086397,0.5225524160141113,0.5112136306135358,0.5282188260366627,0.5113752272196295,0.530786696777757,138.0,138.0,0.3983050847457627,0.3418079096045198,0.3800667001151019,0.02544048637960039,0.2187232535489773,0.06894312782221172,1.1224569094638739,0.7817619695969651,1.0002399587862074,0.9992666062430114,0.9977693340674185,0.2379821155918564,1.0006069462515021,0.4341255983109102,-0.2148962262370963,-0.27160065514397863,-0.37181242934228903,-0.5898347770229917,0.0,0.0,1.0,0.0,1.0,0.8728813559322034,0.2062146892655367,0.09061488673139159,0.3531073446327684,0.0010369346741361343,0.006462669476926817,0.005323118582709379,0.008501129299426114,0.0082746135900372,6.118853719125228e-05,-94.12156420798371,94.37843628930071,-1.4148651263786014,0.5751292078843901,0.0006334537716623582,0.25567529999452826,0.24587261342402347,0.0020686666394435444,0.8954802259887006,0.4576271186440678,0.423728813559322,0.0027129592784922983,1.8706649910411748,0.0888633097483496,0.0845909095534833,0.12525570174922163,0.07998252574647073,0.3077028863554308,0.17046735378874556,0.1016949152542373,0.1672194094869069,-2.314862201143144,0.10388000473996507,0.10053720205970695,146.0,147.0,0.00041442262711559086,1.2275656189597801e-06,0.09467754457915747,5.113784000768064,0.12885975847464695
0.5174754840331909,0.28732394366197184,0.2,4.0228370798636126e-07,0.0002769832788534071,-0.3025846544646521,12.813625868899916,0.8028169014084507,0.2,0.7126760563380282,0.0016260404933499423,7.189558478297101e-07,0.00039744061383224956,8.768717340927626e-07,0.003227301393162231,-18.561192602369623,0.0,0.028169014084507043,0.05070422535211268,86.0,0.2,0.49881404174573046,0.5876660341555977,0.43690702087286526,3.896083457809863e-09,1.647164242040715e-05,3.635621053945134e-09,0.5193023892882915,0.529384482098155,0.5097078756536689,0.5018742093611638,0.5168707369608697,0.5008337322141877,0.5187812914806994,123.0,123.0,0.4028169014084507,0.35492957746478876,0.33507068441401283,0.026833515332172476,0.1144939940383083,0.04214502848035888,1.216245866853897,0.9782873474446809,1.0008942522104327,0.9999119270833184,0.9982964220019461,0.21877961984342975,1.0009405586169675,0.3418179771162372,-0.24892273249767868,-0.3283048061712445,-0.4843675119387505,-0.9356443482349615,0.0,0.0,0.0,0.0,1.0,0.9014084507042254,0.17183098591549295,0.08125,0.36619718309859156,0.001299740460149967,0.006692350294254403,0.005579787332097433,0.00621426412627138,0.008707249800844637,9.900183787656584e-05,-85.18768825279179,85.29360892289894,-1.6797257814242215,0.4415874685171518,0.00109550256743766,0.2916503069035118,0.2719458780675308,0.0048402039027363045,0.9211267605633803,0.4394366197183099,0.4309859154929577,0.0010261165668419908,3.9299539060235262,0.09032891556163747,0.0828347519107155,0.09072899366212879,0.04539477814685819,0.2801790812253812,0.17046735378874556,0.10140845070422536,0.019596513446978506,-3.2067633359545304,0.10288034831828076,0.09982871761314917,127.0,134.0,0.00020183297032741376,2.678659004363978e-07,0.08843308606728816,7.248730416868053,0.24147033303394783
0.5171486044757354,0.28337874659400547,0.2016348773841962,2.8722532705145815e-07,0.00022590834800100684,-0.31055968818091434,11.412635695560398,0.8038147138964578,0.1989100817438692,0.7138964577656676,0.0026560934404772645,7.480352440783869e-07,0.00038235034259199335,8.910503083009324e-07,0.001830893172909269,-17.78216877831417,0.0,0.01634877384196185,0.07084468664850137,80.0,0.20435967302452315,0.5175521821631879,0.6430265654648957,0.4337286527514232,2.8846354001305736e-09,6.160822100100481e-06,2.8846354001305736e-09,0.546547965794272,0.5588801989845634,0.5336609569721523,0.5301326180377275,0.5444539666001765,0.5198323260841986,0.5450595927996307,128.0,128.0,0.4114441416893733,0.3542234332425068,0.3254729510373933,0.03327332290529174,0.13090340288640318,0.06188944308355222,1.215669776598595,1.1223353431817151,1.0007323456574333,0.9996300130424214,0.9978620485556957,0.23008105870972406,1.0009199817958943,0.3676110440600651,-0.23772481738273024,-0.3082034176619187,-0.44085278341232625,-0.7845921213222073,0.0,0.0,0.0,0.0,1.0,0.9346049046321526,0.11989100817438691,0.05830903790087463,0.3760217983651226,0.0017311387718537666,0.006721481782651532,0.00571565009027363,0.006225272300247471,0.008682801691647602,8.270437653448064e-05,-86.5009424986667,86.5723748698682,-1.9656785494385993,0.3018215741410644,0.0019683758545916384,0.29486555975563666,0.2865783582283001,0.010310573033459643,0.9237057220708447,0.4550408719346049,0.4196185286103542,0.001241432387665981,4.2041662841708405,0.12456429463519247,0.08589011563889067,0.07998252574647073,0.07998252574647073,0.2156169896628778,0.17046735378874556,0.1008174386920981,0.046848008927344864,-2.8872739074542646,0.10258994460642087,0.09849420163693325,140.0,150.0,0.00019084369203413174,1.3312209928339936e-07,0.08969505187853787,7.587592109824932,0.18940718489749586
0.5163942670354539,0.2924791086350975,0.20055710306406685,7.469676365943248e-08,0.00014073459706746816,-0.31546323234298806,12.717679059068546,0.8022284122562674,0.20055710306406685,0.7158774373259053,0.0016840679232943256,6.537857577651961e-07,0.00043908128598262535,8.385050012320559e-07,0.002554375192494782,-17.183479278157815,1.0,0.027855153203342618,0.055710306406685235,84.0,0.1977715877437326,0.498292220113852,0.6262808349146111,0.37770398481973455,7.538689945054648e-09,2.024806775581906e-05,7.137072722676617e-09,0.5282851263876922,0.5354119553256566,0.5183874975089462,0.5083844173870264,0.5264827169041275,0.5094890906086353,0.5272802890488939,129.0,129.0,0.4178272980501393,0.362116991643454,0.331747483989021,0.047191807100906064,0.13246170646046687,0.053271552105775756,1.1393590244394565,1.101039570179436,1.000554488807167,0.9992593398313554,0.9972400011736031,0.21693428566284587,1.0009320665460786,0.4017230156959042,-0.2272744311791191,-0.2895563128124834,-0.40163415621850945,-0.6669515057849494,0.0,0.0,0.0,0.0,1.0,0.8941504178272981,0.18662952646239556,0.09034267912772585,0.36768802228412256,0.0018472731694465267,0.006482193567334421,0.0057246917229830125,0.004402926923543477,0.007877172716156967,7.585396135889541e-05,-81.74190581217228,81.7534071127974,-1.9714379846404722,0.2992352225984409,0.005288275201615586,0.2972200031616566,0.30179006457409563,0.009662004748594594,0.9220055710306406,0.46518105849582175,0.4206128133704735,0.0006713436177542966,3.7814447809604026,0.0870886277128261,0.08555367253188109,0.15566469871212202,0.07998252574647073,0.2949817363020048,0.2499576413147951,0.10027855153203342,0.0060554481840135845,-3.584945406106082,0.10167677074070446,0.0978898396424815,130.0,135.0,0.00013278691719943725,1.282186549375176e-07,0.09048246876026586,7.261665683435753,0.20273521803498676
0.5136032185064119,0.2807486631016043,0.20053475935828877,6.728229282169956e-07,0.00041907635571200894,-0.3516313385415722,12.916701074878869,0.8074866310160428,0.20053475935828877,0.7165775401069518,0.00169224301030061,3.596350948577087e-07,0.00033125027869614705,4.68996627229107e-07,0.0017342863149043509,-11.905372788078473,0.0,0.0213903743315508,0.10160427807486631,84.0,0.19518716577540107,0.5060246679316889,0.6334914611005693,0.39753320683111953,6.549364815362336e-08,7.816543039503147e-05,5.973979686824681e-08,0.5397937371256939,0.551136023169879,0.5269349012949831,0.5203119070208728,0.5353870737272316,0.5073510205963018,0.5385653858317521,141.0,141.0,0.3983957219251337,0.3422459893048128,0.46997019154148095,0.07219549626656437,0.2383141988607856,0.08923353894283269,1.0364082299912036,0.8101815423791922,1.0007144914420587,0.9999874941024501,0.9987819037423944,0.2988785252049322,1.0007229685142582,0.3358487697454682,-0.24852965747513917,-0.3311056593741238,-0.4962607106557374,-0.987171072594262,0.0,0.0,0.0,0.0,1.0,0.9090909090909091,0.15775401069518716,0.07352941176470588,0.3422459893048128,0.0010736313251360978,0.005760064349935253,0.0048830914354022,0.006842741205649125,0.007559744128761011,7.444685662550565e-05,-85.11403357709538,85.27806163629108,-1.4865857206329223,0.5401364471661666,0.005684452326776813,0.2609335200114878,0.2558725365090581,0.011444492456790906,0.9251336898395722,0.44919786096256686,0.4358288770053476,0.0012911738059409497,3.425227693695848,0.07132832356564689,0.08556014123910528,0.12525570174922163,0.07998252574647073,0.31844935427108895,0.2540933576978907,0.10160427807486631,0.024229007436177594,-3.1326559658513755,0.1029159309922545,0.09799572125595594,148.0,152.0,0.0002522449803248878,2.1673061709087562e-07,0.09100778253997914,6.5861216355792,0.18980444515439399
0.5182298214734725,0.2830188679245283,0.19946091644204852,1.296653104061218e-06,0.0005390845848477235,-0.321801620656419,14.832283034819056,0.8005390835579514,0.20215633423180593,0.7196765498652291,0.0014126252167391982,1.0562213897324607e-06,0.0006625005573922992,1.4951283782775673e-06,0.0022445945410729585,-14.978864858462643,0.0,0.0431266846361186,0.09703504043126684,82.0,0.20485175202156333,0.5109108159392789,0.6515654648956357,0.4501897533206831,2.7895714814052333e-07,0.00024396855516400204,2.2017131514416702e-07,0.5629823543105813,0.5753464662605279,0.5455608542228436,0.5434831405680552,0.5579406387081409,0.5292984504759197,0.5606497053830021,137.0,137.0,0.3908355795148248,0.33153638814016173,0.5265767494023552,0.06014815689283712,0.23893988135643243,0.0640734291532627,1.1253376229312546,0.8004867794011858,1.0008031578901084,1.0000303733422558,0.9987375304477883,0.3235894281200577,1.0007873062319894,0.32990710186902655,-0.25280798354836304,-0.3372071537327628,-0.5075888369786895,-1.0300587548499744,0.0,0.0,0.0,0.0,1.0,0.8679245283018868,0.23180592991913745,0.11490683229813664,0.3504043126684636,0.00071372314977424,0.005520877665862769,0.0048561613109775964,0.006776701023867409,0.0072731378385378345,8.905665331122804e-05,-83.61614623289304,83.61866693790184,-1.418675416866279,0.5732908682273918,0.0051176582091566865,0.24978417937010824,0.23251318704754967,0.007385925205861996,0.9299191374663073,0.40970350404312667,0.42318059299191374,0.0013251194274467985,3.054480956667582,0.077387368625892,0.08659546939578448,0.07998252574647073,0.07998252574647073,0.2801790812253812,0.2008143345862542,0.10242587601078167,0.010601090419186592,-3.4106511214440602,0.09925338604243224,0.10166004936517711,148.0,150.0,0.00028528698807819407,3.587762701377883e-07,0.08733464945872553,7.287885204414181,0.22203717614223922
0.515740507920543,0.2891566265060241,0.19879518072289157,3.999495172268858e-07,0.00031655231868960617,-0.3152438241889898,15.202687297911115,0.8042168674698795,0.19879518072289157,0.713855421686747,0.0013638437834872332,4.133207522576549e-07,0.000395907785018564,5.685784183369164e-07,0.001185095648517973,-18.354225803731197,0.0,0.04216867469879518,0.10843373493975904,72.0,0.19578313253012047,0.4842741935483871,0.5743833017077804,0.43690702087286526,2.6963357396444966e-08,5.523641184268513e-05,2.3922853508357207e-08,0.512274429787461,0.5238400516115703,0.5002362545459997,0.501178778971266,0.5080893913542647,0.48740930907467356,0.5105621921089939,110.0,110.0,0.4367469879518072,0.39156626506024095,0.24398961130950625,0.05765723224035653,0.1004220405513089,0.06584422866924416,1.1475116442114641,1.0407508388879136,1.0009357548419477,0.9997880137267795,0.9979534875337092,0.1896616066129761,1.0010732038785497,0.35961008256802834,-0.23037825080317398,-0.30874893298481815,-0.4614321479290252,-0.8712125636277026,0.0,0.0,0.0,0.0,1.0,0.8493975903614458,0.24397590361445784,0.1099290780141844,0.3674698795180723,0.00085277259609175,0.006206419269351368,0.0054141938669280505,0.0033578139834346383,0.007840162593623065,8.692566893051662e-05,-71.95840488596458,72.05261502548422,-2.148544255239447,0.22544772960062004,0.004381681998890956,0.3153663632001281,0.3000712027960141,0.004957700719461006,0.9186746987951807,0.42168674698795183,0.39457831325301207,0.0004202765895744212,4.0865588153751045,0.15970970390151612,0.08417526382194483,0.15566469871212202,0.07998252574647073,0.4952382555162304,0.34227682791481434,0.09939759036144578,0.22023331304816923,-2.1622427866779743,0.10618871511545758,0.09860821204989677,118.0,118.0,0.00013581283984647234,6.527272645187862e-08,0.08731380209195344,6.231828248215365,0.23725699559939642
0.5128237364847875,0.2946708463949843,0.2006269592476489,1.3855887520177438e-06,0.0005999408881771913,-0.29783416260261086,16.188463791456808,0.8025078369905956,0.2006269592476489,0.7147335423197492,0.0013907299725328698,9.764150666585718e-07,0.0005368029069942029,1.2618104909566192e-06,0.001827055780497392,-17.997776699373198,0.0,0.025078369905956112,0.0877742946708464,70.0,0.1974921630094044,0.49430740037950666,0.6109108159392789,0.42651802656546495,7.550305425469245e-08,0.00011520737327188612,6.227624183051315e-08,0.5349032347290216,0.5431283982265362,0.5240206721646475,0.514149596595854,0.5325397595499588,0.5135590068138692,0.5336052902860896,111.0,111.0,0.4043887147335423,0.34169278996865204,0.27745477082902925,0.046123424726263906,0.10950624206829379,0.04899211994215388,1.066998385877735,0.9165827579596079,1.0006911707335926,0.9993240487853735,0.9971762519300853,0.1892984682584187,1.001036805640241,0.38979773662655015,-0.22770907985785924,-0.29368000383250026,-0.4136691588165507,-0.7026577772454248,0.0,0.0,0.0,0.0,1.0,0.8746081504702194,0.20376175548589343,0.08960573476702509,0.38557993730407525,0.0012030075187969924,0.0067385444743935305,0.006062905572939111,0.002962422162170267,0.008253910935142314,8.900986671778908e-05,-69.30967040120802,69.34443396761733,-1.988725182344929,0.29153848994566134,0.0031071590830785366,0.3177461109836914,0.3405326599572509,0.004496581494974184,0.9090909090909091,0.4670846394984326,0.3981191222570533,0.00029121051741221965,3.3021787308683788,0.07610478641524468,0.08537191617194459,0.12525570174922163,0.04539477814685819,0.2607041092304531,0.2008143345862542,0.10031347962382445,0.019840582622735827,-3.2024972543697587,0.10041050484486806,0.10013304432282943,105.0,113.0,0.0002721188272595766,3.678874845899125e-07,0.08939698489693239,6.992461662729475,0.4049516751632476
0.5149610258989188,0.29245283018867924,0.20125786163522014,2.1389367765554475e-07,0.00024725504987008575,-0.2598290863672986,17.61208044137029,0.8050314465408805,0.19811320754716982,0.7012578616352201,0.0010731641826375302,2.3537845238411677e-07,0.0003104736339968653,3.3151084466382096e-07,0.0012113727138953131,-18.116138383179813,0.0,0.0440251572327044,0.11320754716981132,60.0,0.19811320754716982,0.4910341555977229,0.5729364326375712,0.45426944971537003,0.0,0.0,0.0,0.5133088454617247,0.5284525069332944,0.4952224127864546,0.4981429776211559,0.5116694249180611,0.482437036398137,0.51226047444412,104.0,104.0,0.4025157232704403,0.3553459119496855,0.20333500575509827,0.05583330873889561,0.07611486586193666,0.05817076409999115,1.0879415936697312,1.0519374042412246,1.0007755520073796,0.9992219911335224,0.9967913960450483,0.16006004383935318,1.0011781461668143,0.39179135921101055,-0.22553034828948018,-0.29184048507847304,-0.41194827380436216,-0.6990182061080049,0.0,0.0,0.0,0.0,1.0,0.8522012578616353,0.2358490566037736,0.1033210332103321,0.3742138364779874,0.0014146041588093564,0.006064408550576801,0.0056157147824623735,0.0020472257496018,0.007993202726841448,8.92766790372359e-05,-58.9987468104872,59.39883724215346,-2.234071225953012,0.1941127131761815,0.0023410055968368657,0.3757403844592364,0.3026257085528171,0.0074336354645240426,0.9088050314465409,0.44654088050314467,0.39308176100628933,0.0004814779700591312,3.7027891833774906,0.1337615987399483,0.08857125577410215,0.12525570174922163,0.11045304667259806,0.367825950907096,0.17046735378874556,0.10062893081761007,0.04572538952434322,-2.896765766722543,0.10390213654114944,0.09760386919813542,90.0,99.0,0.00010859637789312204,3.6116108607385415e-08,0.08732513559655695,6.799042511520158,0.4928071827451861
0.5113150616042242,0.2990936555891239,0.19939577039274925,1.8199573429339948e-06,0.0006309427355441961,-0.2414513997210861,21.897361547318514,0.8036253776435045,0.20241691842900303,0.7069486404833837,0.002144547593698926,9.046150597136082e-07,0.00046629846924150055,1.121917844815219e-06,0.0018008548805269443,-19.26737747688661,0.0,0.03625377643504532,0.1148036253776435,72.0,0.19939577039274925,0.48814041745730546,0.631404174573055,0.43833017077798864,1.3281020671819721e-07,0.00016331228419447867,1.0613930454937904e-07,0.5224495167620499,0.5341995375283421,0.5053542006453945,0.5087888196381569,0.5180987992920127,0.47993518090348086,0.5204414638494101,108.0,108.0,0.4108761329305136,0.3564954682779456,0.2789894637428797,0.050261192928607264,0.08576572322403565,0.05350765870790662,1.1091302053361907,1.0190223133391236,1.0006899135408367,0.9991927650251922,0.9968496982243934,0.21106664099928732,1.0011036827157334,0.397266403677886,-0.22578352003753308,-0.28948320517970283,-0.4055471677016187,-0.6814696150451297,0.0,0.0,0.0,0.0,1.0,0.8459214501510574,0.2326283987915408,0.09285714285714286,0.3716012084592145,0.0024373342645437977,0.006380917499286634,0.005625126280538395,0.001453282174281689,0.007592275318193886,9.67585458636163e-05,-65.03133723037494,65.15707084067542,-1.7296987130328443,0.4158794006723724,0.007192956141520503,0.3344512421775751,0.33914669623834204,0.004449698587691914,0.9244712990936556,0.459214501510574,0.4380664652567976,0.000473905993319344,4.017017568263076,0.08845613100670048,0.08512143094564874,0.15566469871212202,0.07998252574647073,0.3358861029414395,0.21561698966287776,0.1027190332326284,0.03223590914054882,-3.029430152735594,0.1026826959077537,0.1009302690896329,106.0,114.0,0.0004032756738736483,5.806369991619717e-07,0.09116156792034458,7.123888415945431,0.3655835993813342
