2.333974838256835938e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.710791015625000000e+02,3.878173828125000000e+00,-1.361975097656250000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.333974838256835938e-02,-5.493164062500000000e-01,-4.882812500000000000e-01,0.000000000000000000e+00,-1.710845947265625000e+02,3.883666992187500000e+00,-1.361975097656250000e+02,-6.640625000000000000e-02,-1.538085937500000000e-01,-9.892578125000000000e-01
2.333974838256835938e-02,-4.272460937500000000e-01,-5.493164062500000000e-01,0.000000000000000000e+00,-1.710900878906250000e+02,3.889160156250000000e+00,-1.361975097656250000e+02,-6.640625000000000000e-02,-1.528320312500000000e-01,-9.868164062500000000e-01
2.333974838256835938e-02,-4.272460937500000000e-01,-5.493164062500000000e-01,0.000000000000000000e+00,-1.710955810546875000e+02,3.894653320312500000e+00,-1.361975097656250000e+02,-6.640625000000000000e-02,-1.528320312500000000e-01,-9.868164062500000000e-01
2.333974838256835938e-02,-3.051757812500000000e-01,-7.324218750000000000e-01,0.000000000000000000e+00,-1.711010742187500000e+02,3.900146484375000000e+00,-1.361920166015625000e+02,-6.689453125000000000e-02,-1.523437500000000000e-01,-9.863281250000000000e-01
2.333974838256835938e-02,-3.051757812500000000e-01,-7.324218750000000000e-01,0.000000000000000000e+00,-1.711010742187500000e+02,3.905639648437500000e+00,-1.361920166015625000e+02,-6.689453125000000000e-02,-1.523437500000000000e-01,-9.863281250000000000e-01
2.333974838256835938e-02,-1.831054687500000000e-01,-7.324218750000000000e-01,0.000000000000000000e+00,-1.711065673828125000e+02,3.911132812500000000e+00,-1.361920166015625000e+02,-6.689453125000000000e-02,-1.523437500000000000e-01,-9.887695312500000000e-01
2.333974838256835938e-02,-1.831054687500000000e-01,-7.324218750000000000e-01,0.000000000000000000e+00,-1.711065673828125000e+02,3.922119140625000000e+00,-1.361920166015625000e+02,-6.689453125000000000e-02,-1.523437500000000000e-01,-9.887695312500000000e-01
3.300738334655761719e-02,0.000000000000000000e+00,-6.103515625000000000e-01,0.000000000000000000e+00,-1.711065673828125000e+02,3.927612304687500000e+00,-1.361920166015625000e+02,-6.835937500000000000e-02,-1.533203125000000000e-01,-9.907226562500000000e-01
3.300738334655761719e-02,0.000000000000000000e+00,-6.103515625000000000e-01,0.000000000000000000e+00,-1.711065673828125000e+02,3.933105468750000000e+00,-1.361865234375000000e+02,-6.835937500000000000e-02,-1.533203125000000000e-01,-9.907226562500000000e-01
3.300738334655761719e-02,2.441406250000000000e-01,-3.051757812500000000e-01,0.000000000000000000e+00,-1.711065673828125000e+02,3.938598632812500000e+00,-1.361865234375000000e+02,-6.835937500000000000e-02,-1.533203125000000000e-01,-9.907226562500000000e-01
3.300738334655761719e-02,2.441406250000000000e-01,-3.051757812500000000e-01,0.000000000000000000e+00,-1.711065673828125000e+02,3.938598632812500000e+00,-1.361865234375000000e+02,-6.835937500000000000e-02,-1.533203125000000000e-01,-9.907226562500000000e-01
3.300738334655761719e-02,3.051757812500000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.711010742187500000e+02,3.938598632812500000e+00,-1.361865234375000000e+02,-6.835937500000000000e-02,-1.523437500000000000e-01,-9.863281250000000000e-01
3.300738334655761719e-02,3.051757812500000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.711010742187500000e+02,3.938598632812500000e+00,-1.361865234375000000e+02,-6.835937500000000000e-02,-1.523437500000000000e-01,-9.863281250000000000e-01
3.300738334655761719e-02,3.051757812500000000e-01,1.220703125000000000e-01,0.000000000000000000e+00,-1.710955810546875000e+02,3.938598632812500000e+00,-1.361865234375000000e+02,-6.787109375000000000e-02,-1.533203125000000000e-01,-9.843750000000000000e-01
3.300738334655761719e-02,3.051757812500000000e-01,1.220703125000000000e-01,0.000000000000000000e+00,-1.710955810546875000e+02,3.938598632812500000e+00,-1.361865234375000000e+02,-6.787109375000000000e-02,-1.533203125000000000e-01,-9.843750000000000000e-01
3.300738334655761719e-02,1.831054687500000000e-01,1.220703125000000000e-01,0.000000000000000000e+00,-1.710955810546875000e+02,3.933105468750000000e+00,-1.361865234375000000e+02,-6.787109375000000000e-02,-1.538085937500000000e-01,-9.853515625000000000e-01
4.333686828613281250e-02,1.831054687500000000e-01,1.220703125000000000e-01,0.000000000000000000e+00,-1.710900878906250000e+02,3.933105468750000000e+00,-1.361865234375000000e+02,-6.787109375000000000e-02,-1.538085937500000000e-01,-9.853515625000000000e-01
4.333686828613281250e-02,1.220703125000000000e-01,6.103515625000000000e-02,0.000000000000000000e+00,-1.710900878906250000e+02,3.933105468750000000e+00,-1.361865234375000000e+02,-6.787109375000000000e-02,-1.538085937500000000e-01,-9.882812500000000000e-01
4.333686828613281250e-02,1.220703125000000000e-01,6.103515625000000000e-02,0.000000000000000000e+00,-1.710900878906250000e+02,3.933105468750000000e+00,-1.361865234375000000e+02,-6.787109375000000000e-02,-1.538085937500000000e-01,-9.882812500000000000e-01
4.333686828613281250e-02,1.220703125000000000e-01,1.220703125000000000e-01,0.000000000000000000e+00,-1.710900878906250000e+02,3.927612304687500000e+00,-1.361865234375000000e+02,-6.738281250000000000e-02,-1.533203125000000000e-01,-9.887695312500000000e-01
4.333686828613281250e-02,1.220703125000000000e-01,1.220703125000000000e-01,0.000000000000000000e+00,-1.710900878906250000e+02,3.927612304687500000e+00,-1.361865234375000000e+02,-6.738281250000000000e-02,-1.533203125000000000e-01,-9.887695312500000000e-01
4.333686828613281250e-02,0.000000000000000000e+00,1.831054687500000000e-01,0.000000000000000000e+00,-1.710900878906250000e+02,3.927612304687500000e+00,-1.361920166015625000e+02,-6.738281250000000000e-02,-1.533203125000000000e-01,-9.863281250000000000e-01
4.333686828613281250e-02,0.000000000000000000e+00,1.831054687500000000e-01,0.000000000000000000e+00,-1.710900878906250000e+02,3.922119140625000000e+00,-1.361920166015625000e+02,-6.738281250000000000e-02,-1.533203125000000000e-01,-9.863281250000000000e-01
4.333686828613281250e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.710900878906250000e+02,3.922119140625000000e+00,-1.361920166015625000e+02,-6.738281250000000000e-02,-1.528320312500000000e-01,-9.858398437500000000e-01
4.333686828613281250e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.710900878906250000e+02,3.922119140625000000e+00,-1.361920166015625000e+02,-6.738281250000000000e-02,-1.528320312500000000e-01,-9.858398437500000000e-01
1.171422004699707031e-01,0.000000000000000000e+00,-1.220703125000000000e-01,0.000000000000000000e+00,-1.710900878906250000e+02,3.922119140625000000e+00,-1.361920166015625000e+02,-6.738281250000000000e-02,-1.533203125000000000e-01,-9.863281250000000000e-01
1.171422004699707031e-01,0.000000000000000000e+00,-1.220703125000000000e-01,0.000000000000000000e+00,-1.710900878906250000e+02,3.927612304687500000e+00,-1.361920166015625000e+02,-6.738281250000000000e-02,-1.533203125000000000e-01,-9.873046875000000000e-01
